reaction_id,product,Conversion,solvent,catalyst,ligand,reactant2,reactant1,base
5531,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,CC#N,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=C([O-])O.[Na+]
5532,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,40.64,CC#N,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=C([O-])O.[Na+]
5533,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,64.23,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5534,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,57.06,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5535,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,70.11,CC#N,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5536,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,38.21,CC#N,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5537,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,45.26,CC#N,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5538,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,59.73,CC#N,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5539,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,39.87,CC#N,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5540,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,20.72,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5541,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,35.99,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5542,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,27.96,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5543,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,CC#N,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5544,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,28.37,CC#N,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CCN(CC)CC
5545,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,54.83,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5546,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,52.13,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5547,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,62.47,CC#N,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5548,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,40.56,CC#N,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5549,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,58.36,CC#N,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5550,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,65.79,CC#N,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5551,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,58.47,CC#N,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5552,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,36.57,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5553,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,68.95,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5554,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,43.84,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5555,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,CC#N,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5556,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,44.43,CC#N,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Cs+].[F-]
5557,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,80.57,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5558,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,70.58,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5559,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,81.51,CC#N,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5560,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,44.07,CC#N,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5561,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,67.88,CC#N,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5562,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,74.73,CC#N,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5563,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,67.83,CC#N,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5564,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5565,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,71.05,CC#N,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5566,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,36.47,CC#N,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5567,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,CC#N,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5568,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,52.2,CC#N,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,O=P([O-])([O-])[O-].[K+].[K+].
5569,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,70.3,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5570,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,56.03,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5571,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,50.41,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5572,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,37.81,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5573,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,50.04,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5574,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,56.72,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5575,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,35.86,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5576,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,47.13,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5577,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,35.79,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5578,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,27.77,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5579,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,19.12,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5580,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,30.25,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,blanck_cell
5581,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,67.5,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5582,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,64.14,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5583,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,47.92,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5584,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,35.4,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5585,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,61.33,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5586,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,56.06,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5587,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,57.78,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5588,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,60.18,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5589,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,63.08,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5590,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5591,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5592,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,54.3,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[Na+].[OH-]
5593,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,77.79,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5594,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,63.19,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5595,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,36.75,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5596,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,38.1,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5597,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,71.56,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],Cc1ccccc1P(c1ccccc1C)c1ccccc1C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5598,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,53.83,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5599,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,50.1,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5600,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,57.93,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5601,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,70.59,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5602,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5603,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5604,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,56.93,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],blanck_cell,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,[K+].[OH-]
5605,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,70.29,C1CCOC1,CC(=O)O~CC(=O)O~[Pd],CC(C)(C)P(C(C)(C)C)C(C)(C)C,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C,CC(C)(C)[O-].[Li+]
